id@title@content@regular price@height-product@load@rigidity-product@set-of-springs@size-product@image@categories
92@SCHIUMA  чехол Eco@"<div id=""description"" class=""box js-box"">  <p>Для того, чтобы изменить свойства своего матраса, придать ему дополнительную жёсткость или сделать его более мягким, идеально подойдут различные типы наматрасников. Применение в качестве наполнителей материалов различных типов позволяет подобрать максимально комфортную степень жёсткости.</p>  <p>Наматрасник &nbsp;SCHIUMA &nbsp;чехол Eco идеально подойдёт тем, кто предпочитает среднюю жёсткость своего спального места.</p>          </div>    <table cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr>  <td align=""left"" height=""20""><hr />  <p style=""text-align: center;""><strong><span style=""font-size: large;"">Наполнители:</span></strong></p>  </td>  </tr>  <tr>  <td align=""left"" valign=""top"">  <table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250"">  <p><img src=""http://www.lineaflex.ru/files/project_2016/galery/ergoflex.png"" alt=""ergoflex"" /></p>  </td>  <td align=""left"">  <p><span>В качестве наполнителя используется слой (3 см)&nbsp;высокоэластичной недеформируемой пены ERGOFLEX, что создает хороший уровень комфорта. Равномерное распределение ячеек по всему объёму материала, в сочетании с достаточно высокой плотностью материала, определяют отличные эксплуатационные свойства этой высокотехнологичной пены.</span></p>  </td>  </tr>  <tr valign=""top"">  <td colspan=""2"" align=""left"" width=""250""><hr />  <p style=""text-align: center;""><span style=""font-size: large;""><strong>Чехол:</strong></span></p>  </td>  </tr>  <tr valign=""top"">  <td style=""text-align: left;"" align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/Eco_chehol.jpg"" alt=""Eco_chehol"" /></td>  <td style=""text-align: left;"" align=""left"" width=""250"">Чехол Eco выполнен из синтетического жаккарда, плотностью 220 гр/м2, состав 50% полиэстер / 50% пропилен.</td>  </tr>  </tbody>  </table>  </td>  </tr>  </tbody>  </table>            <style type=""text/css""> table, tr, td, th { border: none !important; } </style>"@@3,5-4@средняя@@беспружинный@@http://www.lineaflex.ru/files/project_2016/good/1476468020_1_mini5.jpg@catalog>mattress-covers-pillow>mattress-case
97@COCCO чехол Standart@@12329@@@@@200x200@@
126@Defessa водонепроницаемая простыня@"<div id=""description"" class=""box js-box"">  <p>Для того, чтобы максимально защитить матрас от загрязнений и продлить срок его службы рекомендуется использовать различного вида наматрасники.</p>  <p>Наматрасник Defessa является водонепроницаемым, что определяет его уникальные свойства и обеспечивает максимальную защиту матраса от внезапного воздействия большого количества влаги.</p>          </div>    <p>Наматрасник выполнен в виде водонепроницаемой простыни - чехла. Данный материал рассчитан справляться с внезапным попаданием на поверхность значительного объёма влаги. В случае, если жидкость убирается своевременно, наличие такого наматрасника вполне достаточно, чтобы полностью защитить матрас и обеспечить ему длительный срок эксплуатации.</p>            <style type=""text/css""> table, tr, td, th { border: none !important; } </style>"@@@@@@@http://www.lineaflex.ru/files/project_2016/good_gallery/1382971142_0_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1395244382_1_mini2.jpg|http://www.lineaflex.ru/files/project_2016/good_gallery/1417750606_7_mini2.jpg@catalog>mattress-covers-pillow>mattress-case
126@Defessa водонепроницаемая простыня@@1384@@@@@70x185@@
126@Defessa водонепроницаемая простыня@@1384@@@@@70x190@@
126@Defessa водонепроницаемая простыня@@1384@@@@@70x195@@
126@Defessa водонепроницаемая простыня@@1384@@@@@70x200@@
126@Defessa водонепроницаемая простыня@@1582@@@@@80x185@@
126@Defessa водонепроницаемая простыня@@1582@@@@@80x190@@
126@Defessa водонепроницаемая простыня@@1582@@@@@80x195@@
126@Defessa водонепроницаемая простыня@@1582@@@@@80x200@@
126@Defessa водонепроницаемая простыня@@1780@@@@@90x185@@
126@Defessa водонепроницаемая простыня@@1780@@@@@90x190@@
126@Defessa водонепроницаемая простыня@@1780@@@@@90x195@@
126@Defessa водонепроницаемая простыня@@1780@@@@@90x200@@
126@Defessa водонепроницаемая простыня@@2373@@@@@120x185@@
126@Defessa водонепроницаемая простыня@@2373@@@@@120x190@@
126@Defessa водонепроницаемая простыня@@2373@@@@@120x195@@
126@Defessa водонепроницаемая простыня@@2373@@@@@120x200@@
126@Defessa водонепроницаемая простыня@@2769@@@@@140x185@@
